IXI002-Guys-0828-BrainSegmentation.nii.gz
2,0.93266,0.889573,0.94156,-0.0190838,0.0673396,0.0493694
3,0.955527,0.938646,0.968352,-0.0268443,0.044473,0.0184735
4,0.946282,0.76989,0.869986,0.161254,0.0537176,0.194925
5,0.934501,0.74338,0.852803,0.17485,0.0654986,0.215759
6,0.936067,0.928435,0.96289,-0.057309,0.063933,0.00870539
IXI137-HH-1472-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.945996,0.897558,0.946014,-3.80031e-05,0.0540042,0.0539683
1,0.947819,0.846003,0.916578,0.0659217,0.0521809,0.112669
2,0.937662,0.897205,0.945818,-0.017396,0.0623381,0.0458834
3,0.953287,0.938294,0.968165,-0.0312147,0.0467135,0.0164851
4,0.941027,0.733302,0.846133,0.201681,0.0589733,0.231375
5,0.930172,0.78835,0.881651,0.104326,0.0698284,0.162059
6,0.950757,0.93899,0.968535,-0.0373975,0.0492427,0.0130093
IXI138-Guys-0746-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.947599,0.900449,0.947617,-3.96578e-05,0.0524015,0.0523639
1,0.94583,0.833932,0.909447,0.0769332,0.0541703,0.124241
2,0.93273,0.904496,0.949853,-0.0367161,0.0672697,0.0323831
3,0.970818,0.946801,0.972673,-0.00382274,0.0291821,0.0254638
4,0.950918,0.783449,0.878578,0.152148,0.0490822,0.183534
5,0.952918,0.773723,0.872428,0.168933,0.0470822,0.195523
6,0.930827,0.921819,0.959319,-0.0612195,0.0691729,0.0103888
IXI139-Guys-0815-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.953544,0.911217,0.953546,-5.40585e-06,0.0464564,0.0464513
1,0.936997,0.842953,0.914785,0.0474113,0.0630027,0.106398
2,0.941811,0.905107,0.95019,-0.0177943,0.0581893,0.04128
3,0.979761,0.955339,0.97716,0.00530976,0.0202393,0.0254278
4,0.9063,0.841383,0.91386,-0.0166839,0.0937002,0.0784524
5,0.973219,0.93683,0.967385,0.0119894,0.0267812,0.03838
6,0.946339,0.93714,0.96755,-0.0448267,0.0536607,0.0102668
IXI140-Guys-0787-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.946708,0.898707,0.946652,0.000118736,0.053292,0.0534044
1,0.944417,0.821238,0.901846,0.0901537,0.0555828,0.137053
2,0.941488,0.91663,0.956502,-0.0318947,0.0585122,0.0279971
3,0.975179,0.954096,0.976509,-0.00272769,0.0248212,0.0221576
4,0.946675,0.814098,0.897523,0.103841,0.0533249,0.146776
5,0.896001,0.659198,0.794599,0.226345,0.103999,0.286185
6,0.89509,0.883834,0.938336,-0.0966292,0.10491,0.0140276
IXI141-Guys-0789-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.947545,0.899785,0.947249,0.000624927,0.0524549,0.0530468
1,0.954771,0.872199,0.931738,0.048248,0.0452295,0.0902101
2,0.925773,0.889384,0.941454,-0.0338766,0.0742273,0.0423249
3,0.977929,0.939641,0.968881,0.018505,0.0220706,0.0400013
4,0.911392,0.844508,0.9157,-0.00945493,0.0886083,0.0799502
5,0.937119,0.73549,0.847587,0.191078,0.0628812,0.226328
6,0.924123,0.914479,0.955329,-0.067537,0.075877,0.0112832
IXI142-Guys-0786-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.942061,0.890333,0.941985,0.000159846,0.0579393,0.0580899
1,0.957881,0.842337,0.914422,0.0907382,0.0421194,0.125264
2,0.916018,0.888124,0.940747,-0.0539941,0.0839825,0.0331506
3,0.965047,0.933932,0.965837,-0.00163752,0.0349528,0.0333713
4,0.940613,0.773162,0.872071,0.145738,0.0593872,0.18716
5,0.93602,0.734103,0.846666,0.190925,0.0639795,0.227116
6,0.933632,0.923778,0.960379,-0.0572967,0.0663679,0.0112961
IXI143-Guys-0785-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.946938,0.899495,0.947088,-0.000318418,0.0530623,0.0527608
1,0.948084,0.838667,0.912256,0.0755796,0.0519164,0.120963
2,0.934722,0.910783,0.953309,-0.0397698,0.0652783,0.0273504
3,0.974251,0.95224,0.975536,-0.00263728,0.0257487,0.0231759
4,0.951637,0.789676,0.882479,0.145346,0.0483627,0.177308
5,0.900506,0.638601,0.779446,0.26887,0.0994938,0.312921
6,0.915298,0.905347,0.950322,-0.0765301,0.0847017,0.0118668
IXI144-Guys-0788-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.949291,0.903634,0.949378,-0.000184045,0.0507094,0.0505347
1,0.951377,0.836512,0.910979,0.0849257,0.0486226,0.126128
2,0.934183,0.908874,0.952262,-0.0387056,0.0658173,0.0289456
3,0.973702,0.94751,0.973047,0.00134541,0.0262976,0.0276067
4,0.952071,0.826439,0.904973,0.0989384,0.0479289,0.137685
5,0.95952,0.859679,0.924546,0.0728991,0.0404804,0.107969
6,0.929764,0.919256,0.957929,-0.0605857,0.0702357,0.0121456
IXI145-Guys-0781-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.952032,0.908503,0.952058,-5.47838e-05,0.0479681,0.0479159
1,0.987218,0.899652,0.947176,0.0811227,0.0127815,0.0897455
2,0.910782,0.894594,0.944365,-0.0737444,0.0892176,0.0194811
3,0.978745,0.939206,0.96865,0.0206277,0.0212552,0.0412384
4,0.870476,0.782588,0.878035,-0.0173678,0.129524,0.114273
5,0.945211,0.754493,0.860069,0.180154,0.0547891,0.211001
6,0.94305,0.934199,0.96598,-0.0486313,0.0569504,0.00994576
IXI146-HH-1389-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.944925,0.895749,0.945008,-0.000175272,0.0550746,0.054909
1,0.94168,0.835886,0.910608,0.0659928,0.0583203,0.118479
2,0.939587,0.896841,0.945615,-0.0128314,0.060413,0.0482789
3,0.95467,0.940124,0.969138,-0.0303106,0.0453304,0.0159485
4,0.953252,0.768331,0.86899,0.176788,0.0467483,0.201585
5,0.920522,0.730398,0.844197,0.165831,0.0794776,0.220441
6,0.938932,0.926865,0.962045,-0.0492329,0.0610684,0.0136754
IXI148-HH-1453-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.931766,0.872227,0.931753,2.70097e-05,0.0682341,0.0682593
1,0.935366,0.860799,0.925193,0.0217519,0.0646344,0.0847614
2,0.921476,0.866759,0.928624,-0.0155135,0.0785235,0.0641164
3,0.94912,0.903592,0.949355,-0.00049484,0.05088,0.0504102
4,0.893189,0.704795,0.826838,0.148569,0.106811,0.230336
5,0.908209,0.666498,0.799879,0.238558,0.0917913,0.285363
6,0.919964,0.9099,0.952825,-0.0714398,0.0800364,0.0118798
IXI150-HH-1550-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.944182,0.894312,0.944207,-5.42375e-05,0.0558182,0.055767
1,0.946052,0.842039,0.914247,0.0672385,0.0539477,0.11549
2,0.937072,0.899448,0.947062,-0.0213234,0.0629283,0.0427315
3,0.962593,0.932101,0.964858,-0.00470595,0.0374074,0.0328668
4,0.891475,0.796676,0.886833,0.0104128,0.108525,0.11776
5,0.930049,0.768981,0.869406,0.130408,0.0699515,0.183813
6,0.930144,0.919343,0.957977,-0.0598466,0.0698564,0.0124734
IXI151-Guys-0793-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.944974,0.895629,0.944941,6.8903e-05,0.0550263,0.0550914
1,0.961096,0.844491,0.91569,0.0944882,0.0389041,0.125619
2,0.915516,0.881088,0.936786,-0.046465,0.084484,0.0409327
3,0.964048,0.941651,0.969949,-0.0122412,0.0359515,0.0240777
4,0.945267,0.799909,0.888833,0.119404,0.054733,0.161243
5,0.96639,0.879038,0.935626,0.0636694,0.0336097,0.0932408
6,0.942298,0.929903,0.963678,-0.0453797,0.0577023,0.0139483
IXI153-Guys-0782-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.944056,0.893944,0.944003,0.000113849,0.0559435,0.056051
1,0.940228,0.826527,0.905025,0.0748811,0.0597718,0.127636
2,0.931572,0.902221,0.948598,-0.0365521,0.0684279,0.0337431
3,0.972376,0.948006,0.973309,-0.0019188,0.0276239,0.0257563
4,0.943494,0.79145,0.883586,0.126993,0.0565057,0.169169
5,0.913122,0.65354,0.790474,0.268635,0.0868776,0.303128
6,0.917668,0.904355,0.949776,-0.0699777,0.0823324,0.0157878
IXI154-Guys-0821-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.951153,0.906903,0.951179,-5.4248e-05,0.0488471,0.0487955
1,0.953771,0.851427,0.919752,0.0713352,0.046229,0.111923
2,0.939906,0.913587,0.954843,-0.0317825,0.0600938,0.0297388
3,0.973013,0.952079,0.975451,-0.00501248,0.0269873,0.0220978
4,0.956899,0.82003,0.901117,0.116589,0.0431009,0.148519
5,0.939202,0.73632,0.848138,0.193917,0.0607979,0.226827
6,0.915127,0.903172,0.949123,-0.0742966,0.0848727,0.0142587
IXI156-Guys-0837-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.942699,0.892263,0.943064,-0.000774752,0.0573009,0.0565702
1,0.956902,0.842732,0.914655,0.0883006,0.0430975,0.12402
2,0.918663,0.882849,0.93778,-0.0416195,0.0813374,0.0422905
3,0.963996,0.945054,0.971751,-0.0160887,0.0360039,0.0203686
4,0.946227,0.764726,0.86668,0.168137,0.0537725,0.200531
5,0.936527,0.74435,0.853441,0.177434,0.0634729,0.216104
6,0.922962,0.914381,0.955276,-0.0700232,0.0770383,0.0100647
IXI157-Guys-0816-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.951006,0.906641,0.951035,-6.04266e-05,0.0489939,0.0489364
1,0.954502,0.853479,0.920948,0.0703072,0.0454976,0.110327
2,0.93044,0.901183,0.948023,-0.0377943,0.0695595,0.0337168
3,0.97108,0.954533,0.976737,-0.011651,0.0289196,0.0175392
4,0.942221,0.808004,0.893808,0.102764,0.0577795,0.149873
5,0.963448,0.760434,0.863916,0.206614,0.0365524,0.216976
6,0.952136,0.938227,0.968129,-0.0335948,0.0478641,0.0153309
IXI158-Guys-0783-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.936164,0.879747,0.936027,0.000293136,0.0638356,0.06411
1,0.96115,0.87835,0.935236,0.0539227,0.0388505,0.0893176
2,0.876433,0.838107,0.911924,-0.0809912,0.123567,0.0495882
3,0.964489,0.9,0.947368,0.0355025,0.0355107,0.0691552
4,0.880979,0.787497,0.881117,-0.000312686,0.119021,0.118745
5,0.964709,0.889167,0.941332,0.0484633,0.0352912,0.0809381
6,0.977541,0.965188,0.982285,-0.00970681,0.022459,0.0129239
IXI159-HH-1549-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.938304,0.883683,0.93825,0.000114952,0.0616961,0.0618039
1,0.943584,0.839664,0.912845,0.0651538,0.0564163,0.115955
2,0.925308,0.882559,0.937616,-0.0266043,0.0746924,0.0497433
3,0.962315,0.933052,0.965366,-0.00634221,0.0376852,0.0315625
4,0.891128,0.773145,0.872061,0.0427937,0.108872,0.146208
5,0.921154,0.662416,0.796932,0.269711,0.0788456,0.297768
6,0.922592,0.909343,0.952519,-0.0648775,0.0774084,0.0155463
IXI160-HH-1637-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.937523,0.882263,0.937449,0.000157053,0.062477,0.0626242
1,0.944687,0.836146,0.910762,0.0718236,0.0553129,0.120811
2,0.928096,0.88436,0.938631,-0.0227026,0.0719037,0.0505915
3,0.954072,0.923114,0.96002,-0.0124682,0.0459279,0.0339577
4,0.895859,0.780793,0.876905,0.0423135,0.104141,0.141263
5,0.89547,0.703489,0.825939,0.155296,0.10453,0.233572
6,0.929131,0.910615,0.953217,-0.0518457,0.0708689,0.0214154
IXI161-HH-2533-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.923433,0.857734,0.923419,2.9539e-05,0.0765669,0.0765942
1,0.956305,0.855125,0.921905,0.0719428,0.043695,0.110105
2,0.886747,0.833123,0.908966,-0.0501127,0.113253,0.0676736
3,0.932091,0.882919,0.937819,-0.0122903,0.0679086,0.0563821
4,0.91117,0.742682,0.852344,0.129123,0.0888297,0.199347
5,0.953251,0.750928,0.857749,0.200372,0.0467493,0.22036
6,0.937249,0.910397,0.953097,-0.0338172,0.0627506,0.0305103
IXI162-HH-1548-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.944785,0.895436,0.944834,-0.000103976,0.0552152,0.055117
1,0.946633,0.854327,0.921442,0.053224,0.0533665,0.102444
2,0.930607,0.885181,0.939094,-0.018239,0.0693925,0.052263
3,0.965987,0.938463,0.968255,-0.00469454,0.0340129,0.0294674
4,0.912577,0.807605,0.893564,0.0416695,0.087423,0.124673
5,0.909128,0.75476,0.860243,0.107542,0.0908724,0.183653
6,0.932687,0.916232,0.956285,-0.0506025,0.0673131,0.0188917
IXI163-HH-1621-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.942701,0.891594,0.942691,2.09497e-05,0.0572994,0.0573191
1,0.940635,0.848491,0.918036,0.0480501,0.0593648,0.103502
2,0.932739,0.88776,0.940543,-0.0167353,0.0672615,0.0515202
3,0.960621,0.927012,0.962124,-0.003129,0.0393791,0.0363686
4,0.884589,0.778299,0.875329,0.0209357,0.115411,0.133738
5,0.951475,0.900536,0.947665,0.00800777,0.0485252,0.056114
6,0.943353,0.928659,0.96301,-0.0416748,0.0566471,0.0164964
IXI164-Guys-0844-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.949154,0.903249,0.949165,-2.49656e-05,0.0508465,0.0508228
1,0.97539,0.892675,0.943295,0.0658098,0.0246103,0.0867556
2,0.905833,0.883886,0.938365,-0.0718278,0.0941673,0.0266796
3,0.976985,0.932492,0.965067,0.0243974,0.0230151,0.0465638
4,0.893581,0.79243,0.884197,0.0210049,0.106419,0.124993
5,0.954494,0.797287,0.887211,0.14098,0.0455063,0.17121
6,0.956381,0.94632,0.97242,-0.0335401,0.0436186,0.0109944
IXI165-HH-1589-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.946496,0.898519,0.946547,-0.000109063,0.0535045,0.0534012
1,0.943451,0.844216,0.915528,0.0591933,0.0565486,0.110789
2,0.939233,0.906897,0.951175,-0.0254307,0.0607672,0.0365743
3,0.962352,0.939471,0.968791,-0.0133824,0.0376482,0.0246828
4,0.956467,0.786188,0.880297,0.159274,0.0435328,0.184636
5,0.949005,0.697663,0.82191,0.267848,0.0509955,0.275163
6,0.933179,0.921897,0.959362,-0.0561146,0.0668208,0.0129442
IXI166-Guys-0846-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.948553,0.902069,0.948513,8.26171e-05,0.0514475,0.0515258
1,0.964575,0.839222,0.912584,0.107802,0.0354245,0.13409
2,0.929219,0.902322,0.948653,-0.0418281,0.0707805,0.0310828
3,0.968304,0.948591,0.973617,-0.0109751,0.0316964,0.0210105
4,0.950627,0.828959,0.906482,0.0928751,0.0493733,0.133745
5,0.957689,0.853634,0.921038,0.0765395,0.0423111,0.11291
6,0.928331,0.919074,0.95783,-0.0635528,0.0716686,0.0107342
IXI167-HH-1569-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.933685,0.875597,0.933673,2.65763e-05,0.0663149,0.0663397
1,0.942764,0.879771,0.93604,0.0142635,0.057236,0.0705879
2,0.90393,0.843884,0.915333,-0.0252307,0.0960703,0.0729721
3,0.956498,0.900756,0.947787,0.0182143,0.043502,0.0607667
4,0.856708,0.72581,0.841124,0.0363814,0.143292,0.173903
5,0.912297,0.825699,0.904529,0.0170288,0.0877033,0.103107
6,0.949808,0.930112,0.96379,-0.0294433,0.0501923,0.021809
IXI168-HH-1607-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.936326,0.880359,0.936373,-0.000102195,0.0636745,0.0635788
1,0.938159,0.835215,0.91021,0.0595826,0.0618415,0.116122
2,0.923843,0.87243,0.931869,-0.0173761,0.0761569,0.0599635
3,0.944602,0.922903,0.959906,-0.0324018,0.0553975,0.0242867
4,0.950731,0.735308,0.847467,0.21723,0.0492692,0.235562
5,0.928091,0.766341,0.867716,0.130106,0.0719089,0.185284
6,0.943623,0.93053,0.964015,-0.0432214,0.0563775,0.014692
IXI169-Guys-0842-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.950758,0.906072,0.950721,7.69659e-05,0.049242,0.0493151
1,0.959812,0.861581,0.925645,0.0711952,0.0401884,0.106173
2,0.920407,0.892546,0.943223,-0.0495771,0.0795929,0.032802
3,0.978585,0.946502,0.972516,0.0124034,0.0214151,0.0334781
4,0.918962,0.880186,0.936276,-0.0376815,0.0810383,0.0457455
5,0.955389,0.797019,0.887046,0.143068,0.0446114,0.172172
6,0.960985,0.951505,0.97515,-0.02948,0.0390151,0.0102615
IXI170-Guys-0843-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.947645,0.900713,0.947764,-0.000250989,0.0523554,0.0521175
1,0.94693,0.833738,0.909331,0.0794118,0.0530698,0.125395
2,0.941073,0.911328,0.953607,-0.0266388,0.0589273,0.0335198
3,0.972169,0.957987,0.978543,-0.0131116,0.0278308,0.015
4,0.940117,0.818907,0.900439,0.0844103,0.0598834,0.136025
5,0.932668,0.677857,0.808003,0.267329,0.0673321,0.287264
6,0.906455,0.893583,0.943802,-0.0824021,0.0935454,0.0156419
IXI172-Guys-0982-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.943786,0.893612,0.943818,-6.77538e-05,0.0562144,0.0561505
1,0.961086,0.871459,0.931315,0.0619527,0.0389137,0.0966667
2,0.914377,0.875127,0.933406,-0.0416218,0.0856234,0.0467565
3,0.961744,0.929489,0.963456,-0.00356058,0.038256,0.0348255
4,0.899018,0.796054,0.886448,0.0279658,0.100982,0.125777
5,0.947371,0.776246,0.87403,0.154831,0.0526291,0.188772
6,0.953888,0.942208,0.970244,-0.0342931,0.0461119,0.0128294
IXI173-HH-1590-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.942054,0.890337,0.941988,0.000140156,0.0579464,0.0580784
1,0.946459,0.855163,0.921928,0.051837,0.0535415,0.101364
2,0.935238,0.896829,0.945609,-0.0221786,0.0647625,0.0437876
3,0.954535,0.926041,0.9616,-0.0148039,0.0454651,0.0312289
4,0.944594,0.76469,0.866656,0.165019,0.0554057,0.199401
5,0.950519,0.654913,0.791477,0.334643,0.0494808,0.321972
6,0.922633,0.911922,0.953932,-0.0678491,0.0773675,0.0125694
IXI174-HH-1571-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.932848,0.87422,0.93289,-8.8496e-05,0.0671516,0.067069
1,0.947872,0.863377,0.92668,0.0447161,0.0521278,0.093586
2,0.915229,0.862652,0.926262,-0.0241099,0.0847708,0.0624356
3,0.949178,0.902627,0.948822,0.000749811,0.0508223,0.0515337
4,0.858435,0.727994,0.842588,0.036921,0.141565,0.172684
5,0.896842,0.731753,0.845101,0.115385,0.103158,0.200996
6,0.932422,0.91827,0.957394,-0.0535639,0.0675782,0.0162597
IXI175-HH-1570-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.902938,0.82313,0.902985,-0.000104657,0.097062,0.0969675
1,0.905961,0.852396,0.920317,-0.0316913,0.0940385,0.0648652
2,0.852505,0.750534,0.857491,-0.0116987,0.147495,0.137464
3,0.936504,0.851635,0.919873,0.0355174,0.0634956,0.0961774
4,0.761667,0.600728,0.750569,0.0291427,0.238333,0.260211
5,0.957108,0.780857,0.876945,0.167511,0.0428919,0.190827
6,0.949123,0.940089,0.96912,-0.0421378,0.0508773,0.0100226
IXI176-HH-1604-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.939805,0.886508,0.93984,-7.54487e-05,0.0601954,0.0601245
1,0.942696,0.812006,0.896251,0.0985373,0.0573037,0.145833
2,0.928187,0.887284,0.940276,-0.0260485,0.0718126,0.0473157
3,0.955751,0.937056,0.967505,-0.024596,0.0442485,0.0204482
4,0.953218,0.785749,0.880022,0.153577,0.046782,0.182735
5,0.962315,0.774048,0.872635,0.186384,0.0376853,0.201755
6,0.918409,0.909731,0.952732,-0.0747438,0.0815909,0.0102804
IXI177-Guys-0831-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.94647,0.89869,0.946642,-0.000363234,0.0535296,0.0531858
1,0.942288,0.835511,0.910385,0.0677124,0.0577124,0.119427
2,0.929004,0.89226,0.943063,-0.0302653,0.0709958,0.0424471
3,0.971067,0.953032,0.975951,-0.0100597,0.028933,0.019115
4,0.958492,0.806221,0.892716,0.13725,0.0415075,0.164613
5,0.966351,0.772067,0.871375,0.196566,0.0336493,0.206603
6,0.929053,0.919916,0.958288,-0.0629348,0.0709473,0.0105779
IXI178-Guys-0778-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.940235,0.887235,0.940249,-2.94017e-05,0.0597653,0.0597376
1,0.959367,0.835335,0.91028,0.10233,0.0406334,0.134027
2,0.911544,0.88954,0.941542,-0.065818,0.0884564,0.0264189
3,0.969594,0.934694,0.966245,0.0069078,0.0304063,0.037081
4,0.929721,0.800123,0.888965,0.0876742,0.0702787,0.148368
5,0.928919,0.639472,0.780095,0.320424,0.0710811,0.327628
6,0.924962,0.913274,0.954671,-0.0642391,0.075038,0.0136475
IXI179-Guys-0777-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.948955,0.903287,0.949186,-0.000486957,0.0510449,0.0505827
1,0.952629,0.847063,0.9172,0.0743817,0.0473712,0.115689
2,0.928994,0.905493,0.950403,-0.0460907,0.0710059,0.0271779
3,0.97575,0.949571,0.974133,0.00331425,0.0242496,0.0274781
4,0.949761,0.825499,0.904409,0.0955004,0.0502395,0.136808
5,0.932161,0.712811,0.832329,0.214195,0.0678393,0.248188
6,0.935786,0.923337,0.960141,-0.0520521,0.0642143,0.0142031
IXI180-HH-1605-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.941436,0.889369,0.941445,-2.04713e-05,0.0585643,0.058545
1,0.947669,0.84311,0.914878,0.0692047,0.0523306,0.11572
2,0.926505,0.889143,0.941319,-0.0319781,0.0734951,0.0433858
3,0.963166,0.932122,0.964869,-0.00353563,0.0368339,0.0334224
4,0.895285,0.77613,0.873956,0.0476476,0.104715,0.14638
5,0.899347,0.72702,0.841936,0.127673,0.100653,0.208585
6,0.935858,0.923066,0.959994,-0.0515804,0.0641418,0.014592
IXI181-Guys-0790-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.946865,0.899215,0.946933,-0.000143013,0.0531345,0.0529991
1,0.941833,0.832658,0.908689,0.0703835,0.0581666,0.122203
2,0.932653,0.897412,0.945933,-0.0284779,0.067347,0.0404034
3,0.971913,0.955088,0.977028,-0.0105261,0.0280872,0.0178027
4,0.945862,0.792162,0.88403,0.130742,0.0541385,0.170214
5,0.947361,0.744808,0.853742,0.197641,0.0526391,0.223038
6,0.921029,0.910901,0.953373,-0.0702355,0.0789712,0.0119278
IXI183-Guys-0791-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.954815,0.913613,0.954857,-8.72088e-05,0.0451851,0.0451018
1,0.961731,0.875433,0.933579,0.0585428,0.0382693,0.0929705
2,0.939242,0.915736,0.956015,-0.0357156,0.0607579,0.0266023
3,0.970434,0.951031,0.974901,-0.00920529,0.0295656,0.0205911
4,0.938817,0.793882,0.885099,0.114438,0.0611828,0.162804
5,0.951303,0.721917,0.838504,0.237146,0.048697,0.250381
6,0.95314,0.94076,0.969476,-0.034278,0.0468598,0.0136183
IXI184-Guys-0794-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.951986,0.908421,0.952013,-5.77318e-05,0.0480145,0.0479595
1,0.932969,0.838562,0.912193,0.0445365,0.0670313,0.107677
2,0.951546,0.916948,0.956675,-0.0107798,0.0484537,0.0381406
3,0.973119,0.959932,0.979557,-0.0132308,0.026881,0.0139201
4,0.963515,0.805401,0.892213,0.148004,0.0364851,0.169263
5,0.937365,0.758263,0.862514,0.159705,0.0626351,0.201267
6,0.917743,0.900006,0.947372,-0.0645689,0.0822571,0.0210225
IXI185-Guys-0795-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.934255,0.876547,0.934213,9.02775e-05,0.0657451,0.0658294
1,0.967824,0.907605,0.951565,0.0335987,0.0321763,0.0641566
2,0.870995,0.837954,0.911834,-0.0937753,0.129005,0.0433095
3,0.964404,0.878963,0.935583,0.0597682,0.0355963,0.0915645
4,0.894832,0.756866,0.861609,0.0742545,0.105168,0.169235
5,0.973231,0.843186,0.914923,0.119824,0.026769,0.136794
6,0.966894,0.954838,0.976897,-0.0206924,0.0331062,0.0128897
IXI186-Guys-0796-BrainSegmentation.nii.gz
Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.955198,0.914186,0.955169,6.03006e-05,0.0448017,0.0448593
1,0.968087,0.868435,0.929585,0.0795415,0.0319131,0.105971
2,0.929587,0.903433,0.949267,-0.0423404,0.0704125,0.0302022
3,0.968549,0.951221,0.975001,-0.013323,0.0314511,0.0184606
4,0.941269,0.821863,0.902223,0.0829653,0.0587311,0.133713
5,0.982008,0.90235,0.948669,0.0679004,0.0179917,0.082481
6,0.972463,0.961629,0.980439,-0.0164036,0.0275366,0.0114528
